"Year","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","agi_stub","N1"
2014,6,"CA",67,"Sacramento County",5,93510
2014,6,"CA",67,"Sacramento County",6,57790
2014,6,"CA",67,"Sacramento County",7,83160
2014,6,"CA",67,"Sacramento County",8,20240
2014,6,"CA",69,"San Benito County",1,440
2014,6,"CA",69,"San Benito County",2,3420
2014,6,"CA",69,"San Benito County",3,5650
2014,6,"CA",69,"San Benito County",4,6200
2014,6,"CA",69,"San Benito County",5,3510
2014,6,"CA",69,"San Benito County",6,2390
2014,6,"CA",69,"San Benito County",7,3790
2014,6,"CA",69,"San Benito County",8,890
2014,6,"CA",71,"San Bernardino Cou",1,11050
2014,6,"CA",71,"San Bernardino Cou",2,128000
2014,6,"CA",71,"San Bernardino Cou",3,236560
2014,6,"CA",71,"San Bernardino Cou",4,209640
2014,6,"CA",71,"San Bernardino Cou",5,112250
2014,6,"CA",71,"San Bernardino Cou",6,67930
2014,6,"CA",71,"San Bernardino Cou",7,83840
2014,6,"CA",71,"San Bernardino Cou",8,16530
2014,6,"CA",73,"San Diego County",1,26870
2014,6,"CA",73,"San Diego County",2,195720
2014,6,"CA",73,"San Diego County",3,334110
2014,6,"CA",73,"San Diego County",4,355800
2014,6,"CA",73,"San Diego County",5,197780
2014,6,"CA",73,"San Diego County",6,129760
2014,6,"CA",73,"San Diego County",7,207580
2014,6,"CA",73,"San Diego County",8,83600
2014,6,"CA",75,"San Francisco Coun",1,8320
2014,6,"CA",75,"San Francisco Coun",2,48030
2014,6,"CA",75,"San Francisco Coun",3,73750
2014,6,"CA",75,"San Francisco Coun",4,94990
2014,6,"CA",75,"San Francisco Coun",5,66730
2014,6,"CA",75,"San Francisco Coun",6,44450
2014,6,"CA",75,"San Francisco Coun",7,80000
2014,6,"CA",75,"San Francisco Coun",8,53710
2014,6,"CA",77,"San Joaquin County",1,3820
2014,6,"CA",77,"San Joaquin County",2,41050
2014,6,"CA",77,"San Joaquin County",3,73570
2014,6,"CA",77,"San Joaquin County",4,71830
2014,6,"CA",77,"San Joaquin County",5,39330
2014,6,"CA",77,"San Joaquin County",6,23980
2014,6,"CA",77,"San Joaquin County",7,32410
2014,6,"CA",77,"San Joaquin County",8,7280
2014,6,"CA",79,"San Luis Obispo Co",1,3300
2014,6,"CA",79,"San Luis Obispo Co",2,16980
2014,6,"CA",79,"San Luis Obispo Co",3,25970
2014,6,"CA",79,"San Luis Obispo Co",4,28210
2014,6,"CA",79,"San Luis Obispo Co",5,17860
2014,6,"CA",79,"San Luis Obispo Co",6,12330
2014,6,"CA",79,"San Luis Obispo Co",7,19070
2014,6,"CA",79,"San Luis Obispo Co",8,5880
2014,6,"CA",81,"San Mateo County",1,6060
2014,6,"CA",81,"San Mateo County",2,40660
2014,6,"CA",81,"San Mateo County",3,58160
2014,6,"CA",81,"San Mateo County",4,73190
2014,6,"CA",81,"San Mateo County",5,49210
2014,6,"CA",81,"San Mateo County",6,34160
2014,6,"CA",81,"San Mateo County",7,67500
2014,6,"CA",81,"San Mateo County",8,51790
2014,6,"CA",83,"Santa Barbara Coun",1,3860
2014,6,"CA",83,"Santa Barbara Coun",2,24840
2014,6,"CA",83,"Santa Barbara Coun",3,45210
2014,6,"CA",83,"Santa Barbara Coun",4,50510
2014,6,"CA",83,"Santa Barbara Coun",5,25690
2014,6,"CA",83,"Santa Barbara Coun",6,15650
2014,6,"CA",83,"Santa Barbara Coun",7,23750
2014,6,"CA",83,"Santa Barbara Coun",8,10510
2014,6,"CA",85,"Santa Clara County",1,13650
2014,6,"CA",85,"Santa Clara County",2,99120
2014,6,"CA",85,"Santa Clara County",3,143400
2014,6,"CA",85,"Santa Clara County",4,169200
2014,6,"CA",85,"Santa Clara County",5,106950
2014,6,"CA",85,"Santa Clara County",6,76800
2014,6,"CA",85,"Santa Clara County",7,163290
2014,6,"CA",85,"Santa Clara County",8,125840
2014,6,"CA",87,"Santa Cruz County",1,2830
2014,6,"CA",87,"Santa Cruz County",2,16660
2014,6,"CA",87,"Santa Cruz County",3,28490
2014,6,"CA",87,"Santa Cruz County",4,28650
2014,6,"CA",87,"Santa Cruz County",5,16140
2014,6,"CA",87,"Santa Cruz County",6,10430
2014,6,"CA",87,"Santa Cruz County",7,18130
2014,6,"CA",87,"Santa Cruz County",8,8610
2014,6,"CA",89,"Shasta County",1,1610
2014,6,"CA",89,"Shasta County",2,11660
2014,6,"CA",89,"Shasta County",3,18480
2014,6,"CA",89,"Shasta County",4,17640
2014,6,"CA",89,"Shasta County",5,10450
2014,6,"CA",89,"Shasta County",6,6550
2014,6,"CA",89,"Shasta County",7,7720
2014,6,"CA",89,"Shasta County",8,1670
2014,6,"CA",91,"Sierra County",1,40
2014,6,"CA",91,"Sierra County",2,180
2014,6,"CA",91,"Sierra County",3,260
2014,6,"CA",91,"Sierra County",4,270
2014,6,"CA",91,"Sierra County",5,190
2014,6,"CA",91,"Sierra County",6,130
2014,6,"CA",91,"Sierra County",7,120
2014,6,"CA",91,"Sierra County",8,20
2014,6,"CA",93,"Siskiyou County",1,670
2014,6,"CA",93,"Siskiyou County",2,3070
2014,6,"CA",93,"Siskiyou County",3,4450
2014,6,"CA",93,"Siskiyou County",4,4430
2014,6,"CA",93,"Siskiyou County",5,2620
2014,6,"CA",93,"Siskiyou County",6,1450
2014,6,"CA",93,"Siskiyou County",7,1450
2014,6,"CA",93,"Siskiyou County",8,290
2014,6,"CA",95,"Solano County",1,2460
2014,6,"CA",95,"Solano County",2,24230
2014,6,"CA",95,"Solano County",3,40300
2014,6,"CA",95,"Solano County",4,46190
2014,6,"CA",95,"Solano County",5,29460
2014,6,"CA",95,"Solano County",6,19330
2014,6,"CA",95,"Solano County",7,30450
2014,6,"CA",95,"Solano County",8,6720
2014,6,"CA",97,"Sonoma County",1,5150
2014,6,"CA",97,"Sonoma County",2,29580
2014,6,"CA",97,"Sonoma County",3,47200
2014,6,"CA",97,"Sonoma County",4,57170
2014,6,"CA",97,"Sonoma County",5,34360
2014,6,"CA",97,"Sonoma County",6,22560
2014,6,"CA",97,"Sonoma County",7,34980
2014,6,"CA",97,"Sonoma County",8,12170
2014,6,"CA",99,"Stanislaus County",1,3060
2014,6,"CA",99,"Stanislaus County",2,31990
2014,6,"CA",99,"Stanislaus County",3,55360
2014,6,"CA",99,"Stanislaus County",4,54350
2014,6,"CA",99,"Stanislaus County",5,29380
2014,6,"CA",99,"Stanislaus County",6,17250
2014,6,"CA",99,"Stanislaus County",7,20470
2014,6,"CA",99,"Stanislaus County",8,4830
2014,6,"CA",101,"Sutter County",1,640
2014,6,"CA",101,"Sutter County",2,5370
2014,6,"CA",101,"Sutter County",3,9940
2014,6,"CA",101,"Sutter County",4,9810
2014,6,"CA",101,"Sutter County",5,5140
2014,6,"CA",101,"Sutter County",6,3190
2014,6,"CA",101,"Sutter County",7,3940
2014,6,"CA",101,"Sutter County",8,880
2014,6,"CA",103,"Tehama County",1,560
2014,6,"CA",103,"Tehama County",2,3870
2014,6,"CA",103,"Tehama County",3,6210
2014,6,"CA",103,"Tehama County",4,6410
2014,6,"CA",103,"Tehama County",5,3220
2014,6,"CA",103,"Tehama County",6,1850
2014,6,"CA",103,"Tehama County",7,1970
2014,6,"CA",103,"Tehama County",8,390
2014,6,"CA",105,"Trinity County",1,160
2014,6,"CA",105,"Trinity County",2,780
2014,6,"CA",105,"Trinity County",3,1230
2014,6,"CA",105,"Trinity County",4,1050
2014,6,"CA",105,"Trinity County",5,660
2014,6,"CA",105,"Trinity County",6,390
2014,6,"CA",105,"Trinity County",7,350
2014,6,"CA",105,"Trinity County",8,60
2014,6,"CA",107,"Tulare County",1,2240
2014,6,"CA",107,"Tulare County",2,25110
2014,6,"CA",107,"Tulare County",3,55010
2014,6,"CA",107,"Tulare County",4,46310
2014,6,"CA",107,"Tulare County",5,19160
2014,6,"CA",107,"Tulare County",6,10590
2014,6,"CA",107,"Tulare County",7,12350
2014,6,"CA",107,"Tulare County",8,2960
2014,6,"CA",109,"Tuolumne County",1,560
2014,6,"CA",109,"Tuolumne County",2,3420
2014,6,"CA",109,"Tuolumne County",3,5170
2014,6,"CA",109,"Tuolumne County",4,5400
2014,6,"CA",109,"Tuolumne County",5,3330
2014,6,"CA",109,"Tuolumne County",6,2280
2014,6,"CA",109,"Tuolumne County",7,2740
2014,6,"CA",109,"Tuolumne County",8,580
2014,6,"CA",111,"Ventura County",1,6850
2014,6,"CA",111,"Ventura County",2,52530
2014,6,"CA",111,"Ventura County",3,84540
2014,6,"CA",111,"Ventura County",4,90500
2014,6,"CA",111,"Ventura County",5,49330
2014,6,"CA",111,"Ventura County",6,34860
2014,6,"CA",111,"Ventura County",7,58890
2014,6,"CA",111,"Ventura County",8,23540
2014,6,"CA",113,"Yolo County",1,1220
2014,6,"CA",113,"Yolo County",2,11790
2014,6,"CA",113,"Yolo County",3,17400
2014,6,"CA",113,"Yolo County",4,19810
2014,6,"CA",113,"Yolo County",5,11470
2014,6,"CA",113,"Yolo County",6,7440
2014,6,"CA",113,"Yolo County",7,12400
2014,6,"CA",113,"Yolo County",8,4680
2014,6,"CA",115,"Yuba County",1,380
2014,6,"CA",115,"Yuba County",2,3750
2014,6,"CA",115,"Yuba County",3,7340
2014,6,"CA",115,"Yuba County",4,7340
2014,6,"CA",115,"Yuba County",5,3750
2014,6,"CA",115,"Yuba County",6,2150
2014,6,"CA",115,"Yuba County",7,2350
2014,6,"CA",115,"Yuba County",8,260
2015,6,"CA",1,"Alameda County",1,11480
2015,6,"CA",1,"Alameda County",2,86640
2015,6,"CA",1,"Alameda County",3,131990
2015,6,"CA",1,"Alameda County",4,165870
2015,6,"CA",1,"Alameda County",5,107130
2015,6,"CA",1,"Alameda County",6,71590
2015,6,"CA",1,"Alameda County",7,133050
2015,6,"CA",1,"Alameda County",8,73970
2015,6,"CA",3,"Alpine County",1,0
2015,6,"CA",3,"Alpine County",2,80
2015,6,"CA",3,"Alpine County",3,100
2015,6,"CA",3,"Alpine County",4,80
2015,6,"CA",3,"Alpine County",5,60
2015,6,"CA",3,"Alpine County",6,30
2015,6,"CA",3,"Alpine County",7,80
2015,6,"CA",3,"Alpine County",8,0
2015,6,"CA",5,"Amador County",1,430
2015,6,"CA",5,"Amador County",2,2050
2015,6,"CA",5,"Amador County",3,3290
2015,6,"CA",5,"Amador County",4,3670
2015,6,"CA",5,"Amador County",5,2370
2015,6,"CA",5,"Amador County",6,1820
2015,6,"CA",5,"Amador County",7,2310
2015,6,"CA",5,"Amador County",8,510
2015,6,"CA",7,"Butte County",1,1870
2015,6,"CA",7,"Butte County",2,14300
2015,6,"CA",7,"Butte County",3,22570
2015,6,"CA",7,"Butte County",4,21790
2015,6,"CA",7,"Butte County",5,11860
2015,6,"CA",7,"Butte County",6,7600
2015,6,"CA",7,"Butte County",7,10120
2015,6,"CA",7,"Butte County",8,2480
2015,6,"CA",9,"Calaveras County",1,560
2015,6,"CA",9,"Calaveras County",2,2610
2015,6,"CA",9,"Calaveras County",3,3940
2015,6,"CA",9,"Calaveras County",4,4320
2015,6,"CA",9,"Calaveras County",5,2900
2015,6,"CA",9,"Calaveras County",6,2070
2015,6,"CA",9,"Calaveras County",7,2890
2015,6,"CA",9,"Calaveras County",8,640
2015,6,"CA",11,"Colusa County",1,130
2015,6,"CA",11,"Colusa County",2,1120
2015,6,"CA",11,"Colusa County",3,2230
2015,6,"CA",11,"Colusa County",4,2980
2015,6,"CA",11,"Colusa County",5,1510
2015,6,"CA",11,"Colusa County",6,690
2015,6,"CA",11,"Colusa County",7,770
2015,6,"CA",11,"Colusa County",8,320
2015,6,"CA",13,"Contra Costa County",1,8210
2015,6,"CA",13,"Contra Costa County",2,61640
2015,6,"CA",13,"Contra Costa County",3,87330
2015,6,"CA",13,"Contra Costa County",4,103300
2015,6,"CA",13,"Contra Costa County",5,71390
2015,6,"CA",13,"Contra Costa County",6,50510
2015,6,"CA",13,"Contra Costa County",7,98060
2015,6,"CA",13,"Contra Costa County",8,59670
2015,6,"CA",15,"Del Norte County",1,200
2015,6,"CA",15,"Del Norte County",2,1420
2015,6,"CA",15,"Del Norte County",3,2450
2015,6,"CA",15,"Del Norte County",4,2370
2015,6,"CA",15,"Del Norte County",5,1240
2015,6,"CA",15,"Del Norte County",6,820
2015,6,"CA",15,"Del Norte County",7,910
2015,6,"CA",15,"Del Norte County",8,130
2015,6,"CA",17,"El Dorado County",1,1900
2015,6,"CA",17,"El Dorado County",2,11640
2015,6,"CA",17,"El Dorado County",3,15660
2015,6,"CA",17,"El Dorado County",4,16130
2015,6,"CA",17,"El Dorado County",5,10860
2015,6,"CA",17,"El Dorado County",6,8500
2015,6,"CA",17,"El Dorado County",7,16010
2015,6,"CA",17,"El Dorado County",8,6760
2015,6,"CA",19,"Fresno County",1,4680
2015,6,"CA",19,"Fresno County",2,54700
2015,6,"CA",19,"Fresno County",3,113350
2015,6,"CA",19,"Fresno County",4,100640
2015,6,"CA",19,"Fresno County",5,45090
2015,6,"CA",19,"Fresno County",6,26490
2015,6,"CA",19,"Fresno County",7,35280
2015,6,"CA",19,"Fresno County",8,10470
2015,6,"CA",21,"Glenn County",1,230
2015,6,"CA",21,"Glenn County",2,1630
2015,6,"CA",21,"Glenn County",3,3010
2015,6,"CA",21,"Glenn County",4,3470
2015,6,"CA",21,"Glenn County",5,1680
2015,6,"CA",21,"Glenn County",6,840
2015,6,"CA",21,"Glenn County",7,930
2015,6,"CA",21,"Glenn County",8,270
2015,6,"CA",23,"Humboldt County",1,1090
2015,6,"CA",23,"Humboldt County",2,9000
2015,6,"CA",23,"Humboldt County",3,14380
2015,6,"CA",23,"Humboldt County",4,14070
2015,6,"CA",23,"Humboldt County",5,7550
2015,6,"CA",23,"Humboldt County",6,4490
2015,6,"CA",23,"Humboldt County",7,5240
2015,6,"CA",23,"Humboldt County",8,1250
2015,6,"CA",25,"Imperial County",1,670
2015,6,"CA",25,"Imperial County",2,13220
2015,6,"CA",25,"Imperial County",3,27290
2015,6,"CA",25,"Imperial County",4,18600
2015,6,"CA",25,"Imperial County",5,7590
2015,6,"CA",25,"Imperial County",6,4570
2015,6,"CA",25,"Imperial County",7,5320
2015,6,"CA",25,"Imperial County",8,930
2015,6,"CA",27,"Inyo County",1,130
2015,6,"CA",27,"Inyo County",2,1150
2015,6,"CA",27,"Inyo County",3,1830
2015,6,"CA",27,"Inyo County",4,1930
2015,6,"CA",27,"Inyo County",5,1180
2015,6,"CA",27,"Inyo County",6,840
2015,6,"CA",27,"Inyo County",7,1150
2015,6,"CA",27,"Inyo County",8,200
2015,6,"CA",29,"Kern County",1,3500
2015,6,"CA",29,"Kern County",2,43920
2015,6,"CA",29,"Kern County",3,96580
2015,6,"CA",29,"Kern County",4,83870
2015,6,"CA",29,"Kern County",5,41340
2015,6,"CA",29,"Kern County",6,25890
2015,6,"CA",29,"Kern County",7,34720
2015,6,"CA",29,"Kern County",8,7900
2015,6,"CA",31,"Kings County",1,550
2015,6,"CA",31,"Kings County",2,6500
2015,6,"CA",31,"Kings County",3,14640
2015,6,"CA",31,"Kings County",4,15780
2015,6,"CA",31,"Kings County",5,7050
2015,6,"CA",31,"Kings County",6,4170
2015,6,"CA",31,"Kings County",7,4450
2015,6,"CA",31,"Kings County",8,880
2015,6,"CA",33,"Lake County",1,820
2015,6,"CA",33,"Lake County",2,3880
2015,6,"CA",33,"Lake County",3,6590
2015,6,"CA",33,"Lake County",4,6140
2015,6,"CA",33,"Lake County",5,3240
2015,6,"CA",33,"Lake County",6,1810
2015,6,"CA",33,"Lake County",7,2190
2015,6,"CA",33,"Lake County",8,450
2015,6,"CA",35,"Lassen County",1,160
2015,6,"CA",35,"Lassen County",2,1250
2015,6,"CA",35,"Lassen County",3,1930
2015,6,"CA",35,"Lassen County",4,2440
2015,6,"CA",35,"Lassen County",5,1580
2015,6,"CA",35,"Lassen County",6,1040
2015,6,"CA",35,"Lassen County",7,1380
2015,6,"CA",35,"Lassen County",8,130
2015,6,"CA",37,"Los Angeles County",1,78630
2015,6,"CA",37,"Los Angeles County",2,661630
2015,6,"CA",37,"Los Angeles County",3,1154040
2015,6,"CA",37,"Los Angeles County",4,1105930
2015,6,"CA",37,"Los Angeles County",5,567580
2015,6,"CA",37,"Los Angeles County",6,344050
2015,6,"CA",37,"Los Angeles County",7,502310
2015,6,"CA",37,"Los Angeles County",8,230110
2015,6,"CA",39,"Madera County",1,840
2015,6,"CA",39,"Madera County",2,7950
2015,6,"CA",39,"Madera County",3,17280
2015,6,"CA",39,"Madera County",4,15730
2015,6,"CA",39,"Madera County",5,6890
2015,6,"CA",39,"Madera County",6,3920
2015,6,"CA",39,"Madera County",7,4870
2015,6,"CA",39,"Madera County",8,1080
2015,6,"CA",41,"Marin County",1,3800
2015,6,"CA",41,"Marin County",2,14930
2015,6,"CA",41,"Marin County",3,17250
2015,6,"CA",41,"Marin County",4,21190
2015,6,"CA",41,"Marin County",5,15120
2015,6,"CA",41,"Marin County",6,11160
2015,6,"CA",41,"Marin County",7,24660
2015,6,"CA",41,"Marin County",8,24470
2015,6,"CA",43,"Mariposa County",1,210
2015,6,"CA",43,"Mariposa County",2,960
2015,6,"CA",43,"Mariposa County",3,1740
2015,6,"CA",43,"Mariposa County",4,1880
2015,6,"CA",43,"Mariposa County",5,1100
2015,6,"CA",43,"Mariposa County",6,670
2015,6,"CA",43,"Mariposa County",7,860
2015,6,"CA",43,"Mariposa County",8,140
2015,6,"CA",45,"Mendocino County",1,1010
2015,6,"CA",45,"Mendocino County",2,5830
2015,6,"CA",45,"Mendocino County",3,9610
2015,6,"CA",45,"Mendocino County",4,10210
2015,6,"CA",45,"Mendocino County",5,5120
2015,6,"CA",45,"Mendocino County",6,2760
2015,6,"CA",45,"Mendocino County",7,3510
2015,6,"CA",45,"Mendocino County",8,970
2015,6,"CA",47,"Merced County",1,1280
2015,6,"CA",47,"Merced County",2,14520
2015,6,"CA",47,"Merced County",3,28720
2015,6,"CA",47,"Merced County",4,28310
2015,6,"CA",47,"Merced County",5,12870
2015,6,"CA",47,"Merced County",6,6780
2015,6,"CA",47,"Merced County",7,7320
2015,6,"CA",47,"Merced County",8,1560
2015,6,"CA",49,"Modoc County",1,130
2015,6,"CA",49,"Modoc County",2,500
2015,6,"CA",49,"Modoc County",3,810
2015,6,"CA",49,"Modoc County",4,830
2015,6,"CA",49,"Modoc County",5,540
2015,6,"CA",49,"Modoc County",6,280
2015,6,"CA",49,"Modoc County",7,300
2015,6,"CA",49,"Modoc County",8,50
2015,6,"CA",51,"Mono County",1,140
2015,6,"CA",51,"Mono County",2,760
2015,6,"CA",51,"Mono County",3,1490
2015,6,"CA",51,"Mono County",4,1680
2015,6,"CA",51,"Mono County",5,890
2015,6,"CA",51,"Mono County",6,560
2015,6,"CA",51,"Mono County",7,660
2015,6,"CA",51,"Mono County",8,200
2015,6,"CA",53,"Monterey County",1,2730
2015,6,"CA",53,"Monterey County",2,22100
2015,6,"CA",53,"Monterey County",3,50190
2015,6,"CA",53,"Monterey County",4,53630
2015,6,"CA",53,"Monterey County",5,26230
2015,6,"CA",53,"Monterey County",6,14760
2015,6,"CA",53,"Monterey County",7,20310
2015,6,"CA",53,"Monterey County",8,7580
2015,6,"CA",55,"Napa County",1,1290
2015,6,"CA",55,"Napa County",2,7300
2015,6,"CA",55,"Napa County",3,12130
2015,6,"CA",55,"Napa County",4,16490
2015,6,"CA",55,"Napa County",5,9960
2015,6,"CA",55,"Napa County",6,6280
2015,6,"CA",55,"Napa County",7,10460
2015,6,"CA",55,"Napa County",8,4980
2015,6,"CA",57,"Nevada County",1,1550
2015,6,"CA",57,"Nevada County",2,6800
2015,6,"CA",57,"Nevada County",3,9610
2015,6,"CA",57,"Nevada County",4,10190
2015,6,"CA",57,"Nevada County",5,6670
2015,6,"CA",57,"Nevada County",6,4710
2015,6,"CA",57,"Nevada County",7,7250
2015,6,"CA",57,"Nevada County",8,2210
2015,6,"CA",59,"Orange County",1,27750
2015,6,"CA",59,"Orange County",2,195710
2015,6,"CA",59,"Orange County",3,308060
2015,6,"CA",59,"Orange County",4,323930
2015,6,"CA",59,"Orange County",5,182990
2015,6,"CA",59,"Orange County",6,125090
2015,6,"CA",59,"Orange County",7,225050
2015,6,"CA",59,"Orange County",8,112550
2015,6,"CA",61,"Placer County",1,3260
2015,6,"CA",61,"Placer County",2,21120
2015,6,"CA",61,"Placer County",3,28180
2015,6,"CA",61,"Placer County",4,32270
2015,6,"CA",61,"Placer County",5,23020
2015,6,"CA",61,"Placer County",6,18870
2015,6,"CA",61,"Placer County",7,36510
2015,6,"CA",61,"Placer County",8,13510
2015,6,"CA",63,"Plumas County",1,270
2015,6,"CA",63,"Plumas County",2,1270
2015,6,"CA",63,"Plumas County",3,1830
2015,6,"CA",63,"Plumas County",4,2010
2015,6,"CA",63,"Plumas County",5,1370
2015,6,"CA",63,"Plumas County",6,830
2015,6,"CA",63,"Plumas County",7,1040
2015,6,"CA",63,"Plumas County",8,160
2015,6,"CA",65,"Riverside County",1,15810
2015,6,"CA",65,"Riverside County",2,128420
2015,6,"CA",65,"Riverside County",3,246860
2015,6,"CA",65,"Riverside County",4,232320
2015,6,"CA",65,"Riverside County",5,124880
2015,6,"CA",65,"Riverside County",6,82290
2015,6,"CA",65,"Riverside County",7,114460
2015,6,"CA",65,"Riverside County",8,27000
2015,6,"CA",67,"Sacramento County",1,8440
2015,6,"CA",67,"Sacramento County",2,86510
2015,6,"CA",67,"Sacramento County",3,146760
2015,6,"CA",67,"Sacramento County",4,160810
2015,6,"CA",67,"Sacramento County",5,96280
2015,6,"CA",67,"Sacramento County",6,60510
2015,6,"CA",67,"Sacramento County",7,89130
2015,6,"CA",67,"Sacramento County",8,23080
2015,6,"CA",69,"San Benito County",1,410
2015,6,"CA",69,"San Benito County",2,3210
2015,6,"CA",69,"San Benito County",3,5710
2015,6,"CA",69,"San Benito County",4,6280
2015,6,"CA",69,"San Benito County",5,3680
2015,6,"CA",69,"San Benito County",6,2590
2015,6,"CA",69,"San Benito County",7,4160
2015,6,"CA",69,"San Benito County",8,1050
2015,6,"CA",71,"San Bernardino Count",1,10870
2015,6,"CA",71,"San Bernardino Count",2,125880
2015,6,"CA",71,"San Bernardino Count",3,237020
2015,6,"CA",71,"San Bernardino Count",4,218860
2015,6,"CA",71,"San Bernardino Count",5,116020
2015,6,"CA",71,"San Bernardino Count",6,71290
2015,6,"CA",71,"San Bernardino Count",7,89870
2015,6,"CA",71,"San Bernardino Count",8,18940
2015,6,"CA",73,"San Diego County",1,26210
2015,6,"CA",73,"San Diego County",2,190300
2015,6,"CA",73,"San Diego County",3,329460
2015,6,"CA",73,"San Diego County",4,364140
2015,6,"CA",73,"San Diego County",5,202730
2015,6,"CA",73,"San Diego County",6,133920
2015,6,"CA",73,"San Diego County",7,219550
2015,6,"CA",73,"San Diego County",8,90970
2015,6,"CA",75,"San Francisco County",1,8130
2015,6,"CA",75,"San Francisco County",2,45340
2015,6,"CA",75,"San Francisco County",3,69680
2015,6,"CA",75,"San Francisco County",4,93640
2015,6,"CA",75,"San Francisco County",5,68540
2015,6,"CA",75,"San Francisco County",6,47000
2015,6,"CA",75,"San Francisco County",7,86850
2015,6,"CA",75,"San Francisco County",8,59800
2015,6,"CA",77,"San Joaquin County",1,3630
2015,6,"CA",77,"San Joaquin County",2,40210
2015,6,"CA",77,"San Joaquin County",3,73310
2015,6,"CA",77,"San Joaquin County",4,75200
2015,6,"CA",77,"San Joaquin County",5,40730
2015,6,"CA",77,"San Joaquin County",6,25250
2015,6,"CA",77,"San Joaquin County",7,35720
2015,6,"CA",77,"San Joaquin County",8,8550
2015,6,"CA",79,"San Luis Obispo Coun",1,3210
2015,6,"CA",79,"San Luis Obispo Coun",2,16440
2015,6,"CA",79,"San Luis Obispo Coun",3,25340
2015,6,"CA",79,"San Luis Obispo Coun",4,28470
2015,6,"CA",79,"San Luis Obispo Coun",5,18140
2015,6,"CA",79,"San Luis Obispo Coun",6,12510
2015,6,"CA",79,"San Luis Obispo Coun",7,20380
2015,6,"CA",79,"San Luis Obispo Coun",8,6540
2015,6,"CA",81,"San Mateo County",1,5870
2015,6,"CA",81,"San Mateo County",2,39340
2015,6,"CA",81,"San Mateo County",3,55490
2015,6,"CA",81,"San Mateo County",4,73090
2015,6,"CA",81,"San Mateo County",5,50630
2015,6,"CA",81,"San Mateo County",6,35080
2015,6,"CA",81,"San Mateo County",7,70430
2015,6,"CA",81,"San Mateo County",8,57090
2015,6,"CA",83,"Santa Barbara County",1,3690
2015,6,"CA",83,"Santa Barbara County",2,24460
2015,6,"CA",83,"Santa Barbara County",3,43660
2015,6,"CA",83,"Santa Barbara County",4,52520
2015,6,"CA",83,"Santa Barbara County",5,26340
2015,6,"CA",83,"Santa Barbara County",6,16240
2015,6,"CA",83,"Santa Barbara County",7,24890
2015,6,"CA",83,"Santa Barbara County",8,11160
2015,6,"CA",85,"Santa Clara County",1,13140
2015,6,"CA",85,"Santa Clara County",2,96420
2015,6,"CA",85,"Santa Clara County",3,136580
2015,6,"CA",85,"Santa Clara County",4,171120
2015,6,"CA",85,"Santa Clara County",5,109700
2015,6,"CA",85,"Santa Clara County",6,78800
2015,6,"CA",85,"Santa Clara County",7,170320
2015,6,"CA",85,"Santa Clara County",8,140310
2015,6,"CA",87,"Santa Cruz County",1,2760
2015,6,"CA",87,"Santa Cruz County",2,16270
2015,6,"CA",87,"Santa Cruz County",3,27610
2015,6,"CA",87,"Santa Cruz County",4,29230
2015,6,"CA",87,"Santa Cruz County",5,16370
2015,6,"CA",87,"Santa Cruz County",6,10630
2015,6,"CA",87,"Santa Cruz County",7,19160
2015,6,"CA",87,"Santa Cruz County",8,9560
2015,6,"CA",89,"Shasta County",1,1600
2015,6,"CA",89,"Shasta County",2,11510
2015,6,"CA",89,"Shasta County",3,18530
2015,6,"CA",89,"Shasta County",4,18030
2015,6,"CA",89,"Shasta County",5,10590
2015,6,"CA",89,"Shasta County",6,6670
2015,6,"CA",89,"Shasta County",7,8170
2015,6,"CA",89,"Shasta County",8,1880
2015,6,"CA",91,"Sierra County",1,40
2015,6,"CA",91,"Sierra County",2,180
2015,6,"CA",91,"Sierra County",3,270
2015,6,"CA",91,"Sierra County",4,290
2015,6,"CA",91,"Sierra County",5,170
2015,6,"CA",91,"Sierra County",6,120
2015,6,"CA",91,"Sierra County",7,140
2015,6,"CA",91,"Sierra County",8,20
2015,6,"CA",93,"Siskiyou County",1,660
2015,6,"CA",93,"Siskiyou County",2,3080
2015,6,"CA",93,"Siskiyou County",3,4600
2015,6,"CA",93,"Siskiyou County",4,4590
2015,6,"CA",93,"Siskiyou County",5,2630
2015,6,"CA",93,"Siskiyou County",6,1460
2015,6,"CA",93,"Siskiyou County",7,1550
2015,6,"CA",93,"Siskiyou County",8,300
2015,6,"CA",95,"Solano County",1,2370
2015,6,"CA",95,"Solano County",2,23880
2015,6,"CA",95,"Solano County",3,40150
2015,6,"CA",95,"Solano County",4,47770
2015,6,"CA",95,"Solano County",5,30570
2015,6,"CA",95,"Solano County",6,20400
2015,6,"CA",95,"Solano County",7,32510
2015,6,"CA",95,"Solano County",8,7710
2015,6,"CA",97,"Sonoma County",1,5060
2015,6,"CA",97,"Sonoma County",2,28710
2015,6,"CA",97,"Sonoma County",3,45930
2015,6,"CA",97,"Sonoma County",4,57660
2015,6,"CA",97,"Sonoma County",5,35400
2015,6,"CA",97,"Sonoma County",6,23280
2015,6,"CA",97,"Sonoma County",7,37370
2015,6,"CA",97,"Sonoma County",8,13820
2015,6,"CA",99,"Stanislaus County",1,2940
2015,6,"CA",99,"Stanislaus County",2,31850
2015,6,"CA",99,"Stanislaus County",3,55510
